A,B,weight
ENSG00000124614,ENSG00000151247,71.6
ENSG00000124614,ENSG00000166266,59.0
ENSG00000124614,ENSG00000172809,105.0
ENSG00000124614,ENSG00000143947,88.4
ENSG00000124614,ENSG00000147604,84.4
ENSG00000124614,ENSG00000282003,1.0
ENSG00000124614,ENSG00000168884,51.6
ENSG00000124614,ENSG00000105372,63.5
ENSG00000124614,ENSG00000145741,96.5
ENSG00000124614,ENSG00000145592,63.5
ENSG00000124614,ENSG00000104408,78.5
ENSG00000124614,ENSG00000179041,49.5
ENSG00000124614,ENSG00000171858,85.7
ENSG00000124614,ENSG00000063177,64.1
ENSG00000124614,ENSG00000112306,86.1
ENSG00000124614,ENSG00000167721,52.9
ENSG00000124614,ENSG00000177600,77.7
ENSG00000124614,ENSG00000165732,55.2
ENSG00000124614,ENSG00000149806,90.9
ENSG00000124614,ENSG00000115268,80.1
ENSG00000124614,ENSG00000142676,88.1
ENSG00000124614,ENSG00000166441,76.0
ENSG00000124614,ENSG00000124588,125.2
ENSG00000124614,ENSG00000144713,80.6
ENSG00000124614,ENSG00000176624,51.6
ENSG00000124614,ENSG00000134419,78.3
ENSG00000124614,ENSG00000158941,63.6
ENSG00000124614,ENSG00000125826,56.6
ENSG00000124614,ENSG00000110107,61.7
ENSG00000124614,ENSG00000196549,107.2
ENSG00000124614,ENSG00000215021,69.3
ENSG00000124614,ENSG00000186468,108.7
ENSG00000124614,ENSG00000139112,130.3
ENSG00000124614,ENSG00000084623,74.8
ENSG00000124614,ENSG00000052749,45.5
ENSG00000124614,ENSG00000174748,84.7
ENSG00000124614,ENSG00000124641,58.6
ENSG00000124614,ENSG00000137699,42.4
ENSG00000124614,ENSG00000175792,59.5
ENSG00000124614,ENSG00000178896,54.0
ENSG00000124614,ENSG00000053372,52.2
ENSG00000124614,ENSG00000130255,70.8
ENSG00000124614,ENSG00000145220,45.7
ENSG00000124614,ENSG00000132603,53.8
ENSG00000124614,ENSG00000119720,49.3
ENSG00000141068,ENSG00000198961,33.2
ENSG00000141068,ENSG00000162909,48.2
ENSG00000141068,ENSG00000165916,30.6
ENSG00000141068,ENSG00000099341,40.4
ENSG00000141068,ENSG00000107438,14.4
ENSG00000141068,ENSG00000166508,13.8
ENSG00000141068,ENSG00000116191,12.7
ENSG00000141068,ENSG00000106070,28.9
ENSG00000141068,ENSG00000003756,31.2
ENSG00000141068,ENSG00000114209,38.4
ENSG00000141068,ENSG00000136875,30.6
ENSG00000141068,ENSG00000186575,21.8
ENSG00000141068,ENSG00000136518,22.8
ENSG00000141068,ENSG00000026025,25.1
ENSG00000141068,ENSG00000175390,34.9
ENSG00000141068,ENSG00000100297,12.3
ENSG00000141068,ENSG00000003402,26.2
ENSG00000141068,ENSG00000169727,37.4
ENSG00000141068,ENSG00000076864,42.3
ENSG00000141068,ENSG00000100216,36.6
ENSG00000141068,ENSG00000111481,48.1
ENSG00000141068,ENSG00000147889,9.4
ENSG00000141068,ENSG00000106615,34.1
ENSG00000141068,ENSG00000112118,18.7
ENSG00000141068,ENSG00000105402,37.5
ENSG00000141068,ENSG00000197555,20.8
ENSG00000141068,ENSG00000142675,10.6
ENSG00000141068,ENSG00000159479,29.0
ENSG00000141068,ENSG00000119522,25.5
ENSG00000141068,ENSG00000136888,71.6
ENSG00000141068,ENSG00000126457,24.3
ENSG00000141068,ENSG00000136146,34.9
ENSG00000141068,ENSG00000168883,26.4
ENSG00000141068,ENSG00000134697,21.5
ENSG00000141068,ENSG00000175376,22.1
ENSG00000141068,ENSG00000185627,28.5
ENSG00000141068,ENSG00000052749,12.3
ENSG00000141068,ENSG00000109133,33.1
ENSG00000141068,ENSG00000066248,13.3
ENSG00000141068,ENSG00000103495,23.2
ENSG00000141068,ENSG00000148297,18.8
ENSG00000141068,ENSG00000076003,14.0
ENSG00000141068,ENSG00000198258,72.4
ENSG00000141068,ENSG00000137145,19.1
ENSG00000141068,ENSG00000040341,28.0
ENSG00000141068,ENSG00000107554,17.1
ENSG00000141068,ENSG00000120709,16.7
ENSG00000141068,ENSG00000198612,33.3
ENSG00000141068,ENSG00000157601,14.2
ENSG00000141068,ENSG00000066027,31.5
ENSG00000141068,ENSG00000104419,71.7
ENSG00000141068,ENSG00000130147,20.5
ENSG00000141068,ENSG00000173276,17.1
ENSG00000141068,ENSG00000010292,14.6
ENSG00000141068,ENSG00000157985,18.8
ENSG00000141068,ENSG00000122692,28.6
ENSG00000141068,ENSG00000082397,30.1
ENSG00000141068,ENSG00000135521,21.9
ENSG00000141068,ENSG00000182827,29.6
ENSG00000141068,ENSG00000125898,11.4
ENSG00000141068,ENSG00000173113,49.7
ENSG00000141068,ENSG00000133121,17.9
ENSG00000141068,ENSG00000146858,13.1
ENSG00000141068,ENSG00000142230,22.5
ENSG00000141068,ENSG00000143771,31.3
ENSG00000141068,ENSG00000118518,30.0
ENSG00000141068,ENSG00000136636,25.0
ENSG00000141068,ENSG00000128944,13.3
ENSG00000141068,ENSG00000013583,29.5
ENSG00000130702,ENSG00000164171,20.2
ENSG00000130702,ENSG00000100311,18.0
ENSG00000130702,ENSG00000170365,19.8
ENSG00000130702,ENSG00000145147,18.3
ENSG00000130702,ENSG00000164741,18.9
ENSG00000130702,ENSG00000186575,22.4
ENSG00000130702,ENSG00000164690,13.5
ENSG00000130702,ENSG00000019991,14.1
ENSG00000130702,ENSG00000116663,15.9
ENSG00000130702,ENSG00000135919,19.0
ENSG00000130702,ENSG00000137801,23.1
ENSG00000130702,ENSG00000187244,58.6
ENSG00000130702,ENSG00000144619,13.9
ENSG00000130702,ENSG00000101680,15.2
ENSG00000130702,ENSG00000157227,14.7
ENSG00000130702,ENSG00000105855,37.8
ENSG00000130702,ENSG00000149582,24.4
ENSG00000130702,ENSG00000079385,15.1
ENSG00000130702,ENSG00000112769,11.5
ENSG00000130702,ENSG00000164379,13.5
ENSG00000130702,ENSG00000186340,12.4
ENSG00000130702,ENSG00000127863,16.8
ENSG00000130702,ENSG00000004399,16.6
ENSG00000130702,ENSG00000075275,18.8
ENSG00000130702,ENSG00000095637,15.6
ENSG00000130702,ENSG00000119630,11.0
ENSG00000130702,ENSG00000113555,11.7
ENSG00000130702,ENSG00000198087,29.1
ENSG00000130702,ENSG00000109205,10.0
ENSG00000130702,ENSG00000156642,42.4
ENSG00000130560,ENSG00000103035,26.4
ENSG00000130560,ENSG00000165916,28.2
ENSG00000130560,ENSG00000145703,17.3
ENSG00000130560,ENSG00000162511,9.5
ENSG00000130560,ENSG00000087191,59.0
ENSG00000130560,ENSG00000183283,66.2
ENSG00000130560,ENSG00000103363,37.1
ENSG00000130560,ENSG00000143947,52.8
ENSG00000130560,ENSG00000111605,23.3
ENSG00000130560,ENSG00000131475,30.5
ENSG00000130560,ENSG00000163636,29.4
ENSG00000130560,ENSG00000158062,14.2
ENSG00000130560,ENSG00000051108,49.6
ENSG00000130560,ENSG00000185627,26.1
ENSG00000130560,ENSG00000100325,17.3
ENSG00000130560,ENSG00000135334,21.5
ENSG00000130560,ENSG00000090686,22.2
ENSG00000130560,ENSG00000198258,70.0
ENSG00000130560,ENSG00000083544,22.7
ENSG00000130560,ENSG00000109654,28.8
ENSG00000130560,ENSG00000112276,8.2
ENSG00000198961,ENSG00000107679,52.0
ENSG00000198961,ENSG00000113558,138.9
ENSG00000198961,ENSG00000115504,37.4
ENSG00000198961,ENSG00000058272,33.8
ENSG00000198961,ENSG00000258818,34.4
ENSG00000198961,ENSG00000143742,86.7
ENSG00000198961,ENSG00000129521,31.2
ENSG00000198961,ENSG00000182446,43.7
ENSG00000198961,ENSG00000196470,37.2
ENSG00000198961,ENSG00000143013,37.9
ENSG00000198961,ENSG00000162191,50.4
ENSG00000198961,ENSG00000085788,42.5
ENSG00000198961,ENSG00000152413,31.0
ENSG00000198961,ENSG00000122042,45.0
ENSG00000198961,ENSG00000171867,63.6
ENSG00000198961,ENSG00000171435,28.6
ENSG00000198961,ENSG00000159256,35.1
ENSG00000198961,ENSG00000157450,38.0
ENSG00000198961,ENSG00000104643,33.3
ENSG00000198961,ENSG00000133872,63.8
ENSG00000198961,ENSG00000132359,29.0
ENSG00000198961,ENSG00000118564,106.4
ENSG00000198961,ENSG00000136003,111.8
ENSG00000198961,ENSG00000156642,57.8
ENSG00000198961,ENSG00000137414,43.9
ENSG00000198961,ENSG00000198718,39.1
ENSG00000198961,ENSG00000285022,1.0
ENSG00000129810,ENSG00000156261,38.9
ENSG00000129810,ENSG00000175216,10.7
ENSG00000129810,ENSG00000166226,37.6
ENSG00000129810,ENSG00000146731,42.8
ENSG00000129810,ENSG00000115484,44.1
ENSG00000129810,ENSG00000196419,47.3
ENSG00000129810,ENSG00000164754,31.5
ENSG00000129810,ENSG00000161800,6.9
ENSG00000129810,ENSG00000198755,30.3
ENSG00000129810,ENSG00000151657,7.7
ENSG00000129810,ENSG00000214367,7.6
ENSG00000129810,ENSG00000147604,43.1
ENSG00000129810,ENSG00000282003,1.0
ENSG00000129810,ENSG00000113810,3.4
ENSG00000129810,ENSG00000094880,22.6
ENSG00000129810,ENSG00000109111,25.1
ENSG00000129810,ENSG00000154473,20.6
ENSG00000129810,ENSG00000100242,22.3
ENSG00000129810,ENSG00000115808,12.6
ENSG00000129810,ENSG00000130177,30.4
ENSG00000129810,ENSG00000135624,39.9
ENSG00000129810,ENSG00000142856,12.0
ENSG00000129810,ENSG00000163104,16.9
ENSG00000129810,ENSG00000136824,7.1
ENSG00000129810,ENSG00000104976,9.0
ENSG00000129810,ENSG00000275835,7.3
ENSG00000129810,ENSG00000167842,13.5
ENSG00000129810,ENSG00000166451,5.1
ENSG00000129810,ENSG00000108055,13.7
ENSG00000129810,ENSG00000135686,10.2
ENSG00000129810,ENSG00000130640,22.6
ENSG00000129810,ENSG00000152240,10.7
ENSG00000129810,ENSG00000066027,23.4
ENSG00000129810,ENSG00000064961,19.2
ENSG00000129810,ENSG00000010292,6.5
ENSG00000129810,ENSG00000165684,5.8
ENSG00000129810,ENSG00000090273,27.8
ENSG00000129810,ENSG00000115540,15.0
ENSG00000115935,ENSG00000153187,75.9
ENSG00000115935,ENSG00000162511,10.2
ENSG00000115935,ENSG00000120896,28.1
ENSG00000115935,ENSG00000111229,51.2
ENSG00000115935,ENSG00000154133,12.5
ENSG00000115935,ENSG00000153071,55.2
ENSG00000115935,ENSG00000138071,32.2
ENSG00000115935,ENSG00000159251,7.4
ENSG00000115935,ENSG00000198851,7.4
ENSG00000115935,ENSG00000111348,15.2
ENSG00000115935,ENSG00000155926,8.1
ENSG00000115935,ENSG00000138443,25.2
ENSG00000115935,ENSG00000160007,14.1
ENSG00000115935,ENSG00000110324,8.5
ENSG00000115935,ENSG00000111145,13.7
ENSG00000115935,ENSG00000145779,10.8
ENSG00000115935,ENSG00000153317,13.5
ENSG00000115935,ENSG00000145819,12.7
ENSG00000115935,ENSG00000112290,13.9
ENSG00000115935,ENSG00000196405,15.8
ENSG00000115935,ENSG00000100266,34.1
ENSG00000183431,ENSG00000155858,9.7
ENSG00000183431,ENSG00000136450,31.7
ENSG00000183431,ENSG00000106571,9.2
ENSG00000183431,ENSG00000105323,29.6
ENSG00000183431,ENSG00000183258,27.2
ENSG00000183431,ENSG00000166200,34.4
ENSG00000183431,ENSG00000065978,26.0
ENSG00000183431,ENSG00000172936,12.9
ENSG00000183431,ENSG00000114503,38.8
ENSG00000183431,ENSG00000100603,28.4
ENSG00000183431,ENSG00000168066,31.6
ENSG00000183431,ENSG00000153187,75.4
ENSG00000183431,ENSG00000112081,38.4
ENSG00000183431,ENSG00000146731,48.7
ENSG00000183431,ENSG00000136875,28.4
ENSG00000183431,ENSG00000189091,23.6
ENSG00000183431,ENSG00000164754,37.4
ENSG00000183431,ENSG00000171863,50.4
ENSG00000183431,ENSG00000131051,46.1
ENSG00000183431,ENSG00000141759,34.3
ENSG00000183431,ENSG00000086102,24.3
ENSG00000183431,ENSG00000117360,20.7
ENSG00000183431,ENSG00000100297,10.1
ENSG00000183431,ENSG00000055044,24.8
ENSG00000183431,ENSG00000124383,23.7
ENSG00000183431,ENSG00000100567,39.0
ENSG00000183431,ENSG00000274081,1.0
ENSG00000183431,ENSG00000124562,27.2
ENSG00000183431,ENSG00000116455,17.8
ENSG00000183431,ENSG00000167986,28.6
ENSG00000183431,ENSG00000104897,16.8
ENSG00000183431,ENSG00000075856,22.3
ENSG00000183431,ENSG00000164609,26.3
ENSG00000183431,ENSG00000101161,31.5
ENSG00000183431,ENSG00000096401,21.5
ENSG00000183431,ENSG00000173011,16.9
ENSG00000183431,ENSG00000100138,38.1
ENSG00000183431,ENSG00000274442,1.0
ENSG00000183431,ENSG00000108883,22.5
ENSG00000183431,ENSG00000164902,10.7
ENSG00000183431,ENSG00000120314,17.3
ENSG00000183431,ENSG00000111880,16.3
ENSG00000183431,ENSG00000063244,28.4
ENSG00000183431,ENSG00000197111,119.5
ENSG00000183431,ENSG00000282947,1.0
ENSG00000183431,ENSG00000183684,15.9
ENSG00000183431,ENSG00000167670,8.9
ENSG00000183431,ENSG00000100836,42.6
ENSG00000183431,ENSG00000125835,19.9
ENSG00000183431,ENSG00000143368,23.4
ENSG00000183431,ENSG00000160917,15.2
ENSG00000183431,ENSG00000131876,19.6
ENSG00000183431,ENSG00000197157,20.8
ENSG00000183431,ENSG00000100410,29.5
ENSG00000183431,ENSG00000110107,26.3
ENSG00000183431,ENSG00000285317,1.0
ENSG00000183431,ENSG00000108848,29.3
ENSG00000183431,ENSG00000100941,23.8
ENSG00000183431,ENSG00000134697,19.3
ENSG00000183431,ENSG00000064703,9.6
ENSG00000183431,ENSG00000133226,23.5
ENSG00000183431,ENSG00000115875,30.9
ENSG00000183431,ENSG00000198231,29.9
ENSG00000183431,ENSG00000100325,17.5
ENSG00000183431,ENSG00000164379,10.7
ENSG00000183431,ENSG00000082516,17.2
ENSG00000183431,ENSG00000145833,29.1
ENSG00000183431,ENSG00000163510,24.1
ENSG00000183431,ENSG00000101343,22.5
ENSG00000183431,ENSG00000124787,12.5
ENSG00000183431,ENSG00000130520,44.8
ENSG00000183431,ENSG00000119203,19.5
ENSG00000183431,ENSG00000134453,27.8
ENSG00000183431,ENSG00000133265,20.4
ENSG00000183431,ENSG00000115128,51.4
ENSG00000183431,ENSG00000176102,21.0
ENSG00000183431,ENSG00000064419,25.6
ENSG00000183431,ENSG00000076924,18.0
ENSG00000183431,ENSG00000198783,18.3
ENSG00000183431,ENSG00000225998,1.0
ENSG00000183431,ENSG00000240682,20.2
ENSG00000183431,ENSG00000278211,1.0
ENSG00000183431,ENSG00000142230,20.3
ENSG00000183431,ENSG00000265241,12.1
ENSG00000183431,ENSG00000084463,29.6
ENSG00000183431,ENSG00000169976,40.2
ENSG00000165215,ENSG00000156284,31.8
ENSG00000165215,ENSG00000113645,31.3
ENSG00000165215,ENSG00000125618,19.8
ENSG00000165215,ENSG00000105699,9.3
ENSG00000165215,ENSG00000119139,27.6
ENSG00000165215,ENSG00000184113,11.9
ENSG00000165215,ENSG00000113946,37.7
ENSG00000158186,ENSG00000107679,36.8
ENSG00000158186,ENSG00000127084,11.8
ENSG00000158186,ENSG00000137502,14.4
ENSG00000158186,ENSG00000116191,13.5
ENSG00000158186,ENSG00000110400,12.9
ENSG00000158186,ENSG00000168461,17.5
ENSG00000158186,ENSG00000127955,35.8
ENSG00000158186,ENSG00000113319,16.5
ENSG00000158186,ENSG00000130202,24.1
ENSG00000158186,ENSG00000076864,43.1
ENSG00000158186,ENSG00000087191,62.2
ENSG00000158186,ENSG00000213465,43.7
ENSG00000158186,ENSG00000206418,28.3
ENSG00000158186,ENSG00000107862,26.9
ENSG00000158186,ENSG00000139132,24.5
ENSG00000158186,ENSG00000106615,34.9
ENSG00000158186,ENSG00000113966,23.1
ENSG00000158186,ENSG00000181467,13.6
ENSG00000158186,ENSG00000142675,11.4
ENSG00000158186,ENSG00000112379,13.4
ENSG00000158186,ENSG00000136848,19.7
ENSG00000158186,ENSG00000132254,26.9
ENSG00000158186,ENSG00000128266,12.1
ENSG00000158186,ENSG00000003393,20.3
ENSG00000158186,ENSG00000100360,26.3
ENSG00000158186,ENSG00000228736,1.0
ENSG00000158186,ENSG00000156011,12.0
ENSG00000158186,ENSG00000179331,11.6
ENSG00000158186,ENSG00000133612,16.6
ENSG00000158186,ENSG00000139112,97.9
ENSG00000158186,ENSG00000197885,24.1
ENSG00000158186,ENSG00000166128,19.8
ENSG00000158186,ENSG00000152413,15.8
ENSG00000158186,ENSG00000066248,14.1
ENSG00000158186,ENSG00000074964,18.7
ENSG00000158186,ENSG00000164117,30.1
ENSG00000158186,ENSG00000068028,16.2
ENSG00000158186,ENSG00000145819,15.2
ENSG00000158186,ENSG00000136895,13.3
ENSG00000158186,ENSG00000165219,27.5
ENSG00000158186,ENSG00000168256,17.8
ENSG00000158186,ENSG00000165997,15.9
ENSG00000158186,ENSG00000088387,21.9
ENSG00000158186,ENSG00000095637,15.8
ENSG00000158186,ENSG00000157985,19.6
ENSG00000158186,ENSG00000082397,30.9
ENSG00000158186,ENSG00000115137,16.0
ENSG00000158186,ENSG00000177707,16.8
ENSG00000158186,ENSG00000108551,40.1
ENSG00000158186,ENSG00000103647,15.4
ENSG00000158186,ENSG00000031003,23.0
ENSG00000149295,ENSG00000036828,5.1
ENSG00000149295,ENSG00000134940,1.3
ENSG00000149295,ENSG00000069966,28.2
ENSG00000149295,ENSG00000132671,1.3
ENSG00000149295,ENSG00000110400,4.3
ENSG00000149295,ENSG00000133019,1.8
ENSG00000149295,ENSG00000140391,46.2
ENSG00000149295,ENSG00000043591,3.0
ENSG00000149295,ENSG00000102468,2.0
ENSG00000149295,ENSG00000278195,1.4
ENSG00000149295,ENSG00000164128,17.9
ENSG00000149295,ENSG00000109501,8.1
ENSG00000149295,ENSG00000184984,1.9
ENSG00000149295,ENSG00000100739,2.6
ENSG00000149295,ENSG00000273079,2.3
ENSG00000149295,ENSG00000188822,1.3
ENSG00000149295,ENSG00000103154,13.7
ENSG00000149295,ENSG00000132911,2.2
ENSG00000149295,ENSG00000106113,2.1
ENSG00000149295,ENSG00000171051,2.8
ENSG00000149295,ENSG00000128266,3.5
ENSG00000149295,ENSG00000120457,3.3
ENSG00000149295,ENSG00000132975,1.9
ENSG00000149295,ENSG00000112038,1.6
ENSG00000149295,ENSG00000276262,1.0
ENSG00000149295,ENSG00000131507,40.2
ENSG00000149295,ENSG00000158270,4.0
ENSG00000149295,ENSG00000164129,9.1
ENSG00000149295,ENSG00000107186,17.3
ENSG00000149295,ENSG00000064989,9.2
ENSG00000149295,ENSG00000160801,91.7
ENSG00000149295,ENSG00000054277,7.5
ENSG00000149295,ENSG00000164251,14.1
ENSG00000149295,ENSG00000088367,31.8
ENSG00000149295,ENSG00000177425,11.8
ENSG00000149295,ENSG00000162881,5.4
ENSG00000149295,ENSG00000184160,7.6
ENSG00000149295,ENSG00000116729,38.1
ENSG00000149295,ENSG00000121073,16.5
ENSG00000149295,ENSG00000185231,1.3
ENSG00000149295,ENSG00000132024,10.1
ENSG00000149295,ENSG00000175806,33.7
ENSG00000149295,ENSG00000162989,9.3
ENSG00000149295,ENSG00000154478,1.3
ENSG00000149295,ENSG00000005486,19.8
ENSG00000149295,ENSG00000139370,8.3
ENSG00000149295,ENSG00000181408,2.0
ENSG00000149295,ENSG00000102934,20.5
ENSG00000139350,ENSG00000156261,45.5
ENSG00000139350,ENSG00000170889,42.3
ENSG00000139350,ENSG00000165916,29.1
ENSG00000139350,ENSG00000166226,44.2
ENSG00000139350,ENSG00000153187,76.1
ENSG00000139350,ENSG00000146731,49.4
ENSG00000139350,ENSG00000170037,13.2
ENSG00000139350,ENSG00000115484,50.7
ENSG00000139350,ENSG00000131469,53.3
ENSG00000139350,ENSG00000100316,49.2
ENSG00000139350,ENSG00000188994,17.3
ENSG00000139350,ENSG00000163625,28.9
ENSG00000139350,ENSG00000172809,70.3
ENSG00000139350,ENSG00000282003,1.0
ENSG00000139350,ENSG00000105372,28.8
ENSG00000139350,ENSG00000106144,12.1
ENSG00000139350,ENSG00000100503,13.8
ENSG00000139350,ENSG00000077942,11.0
ENSG00000139350,ENSG00000183684,16.6
ENSG00000139350,ENSG00000135624,46.5
ENSG00000139350,ENSG00000135338,12.4
ENSG00000139350,ENSG00000275835,13.9
ENSG00000139350,ENSG00000160208,15.1
ENSG00000139350,ENSG00000130640,29.2
ENSG00000139350,ENSG00000204899,17.7
ENSG00000139350,ENSG00000133265,21.1
ENSG00000139350,ENSG00000168502,9.0
ENSG00000139350,ENSG00000101004,24.7
ENSG00000139350,ENSG00000173588,13.8
ENSG00000095203,ENSG00000107679,29.8
ENSG00000095203,ENSG00000186575,15.6
ENSG00000095203,ENSG00000113319,9.5
ENSG00000095203,ENSG00000188747,8.7
ENSG00000095203,ENSG00000273859,1.0
ENSG00000095203,ENSG00000206052,11.6
ENSG00000095203,ENSG00000172159,11.9
ENSG00000095203,ENSG00000088808,11.2
ENSG00000095203,ENSG00000007944,15.3
ENSG00000095203,ENSG00000156011,5.0
ENSG00000095203,ENSG00000133612,9.6
ENSG00000095203,ENSG00000156687,7.9
ENSG00000095203,ENSG00000139112,90.9
ENSG00000095203,ENSG00000165973,27.1
ENSG00000095203,ENSG00000138443,20.7
ENSG00000095203,ENSG00000100241,10.5
ENSG00000095203,ENSG00000152413,8.8
ENSG00000095203,ENSG00000066248,7.1
ENSG00000095203,ENSG00000088367,33.4
ENSG00000095203,ENSG00000198853,12.4
ENSG00000095203,ENSG00000145819,8.2
ENSG00000095203,ENSG00000144366,13.6
ENSG00000095203,ENSG00000054690,5.6
ENSG00000095203,ENSG00000082397,23.9
ENSG00000127511,ENSG00000141568,21.4
ENSG00000127511,ENSG00000109906,18.8
ENSG00000127511,ENSG00000124762,20.2
ENSG00000127511,ENSG00000166200,38.2
ENSG00000127511,ENSG00000185551,37.5
ENSG00000127511,ENSG00000135679,19.4
ENSG00000127511,ENSG00000140464,19.0
ENSG00000127511,ENSG00000100429,16.5
ENSG00000127511,ENSG00000180530,24.7
ENSG00000127511,ENSG00000187147,18.1
ENSG00000127511,ENSG00000078699,20.6
ENSG00000127511,ENSG00000128833,14.9
ENSG00000127511,ENSG00000162521,35.9
ENSG00000127511,ENSG00000164105,17.5
ENSG00000127511,ENSG00000166900,34.9
ENSG00000127511,ENSG00000179583,13.9
ENSG00000127511,ENSG00000153487,20.0
ENSG00000127511,ENSG00000064961,28.9
ENSG00000127511,ENSG00000130520,48.6
ENSG00000127511,ENSG00000119950,34.6
ENSG00000127511,ENSG00000048052,14.0
ENSG00000110031,ENSG00000162511,7.3
ENSG00000110031,ENSG00000166407,5.3
ENSG00000110031,ENSG00000110324,5.6
ENSG00000110031,ENSG00000054690,7.2
ENSG00000110031,ENSG00000152527,13.2
ENSG00000110031,ENSG00000177971,32.7
ENSG00000110031,ENSG00000114698,21.4
ENSG00000107679,ENSG00000100311,36.2
ENSG00000107679,ENSG00000154096,74.5
ENSG00000107679,ENSG00000015592,29.4
ENSG00000107679,ENSG00000145147,36.5
ENSG00000107679,ENSG00000114209,57.2
ENSG00000107679,ENSG00000110400,30.9
ENSG00000107679,ENSG00000164741,37.1
ENSG00000107679,ENSG00000235568,28.4
ENSG00000107679,ENSG00000186575,40.6
ENSG00000107679,ENSG00000078747,49.0
ENSG00000107679,ENSG00000113319,34.5
ENSG00000107679,ENSG00000185651,55.3
ENSG00000107679,ENSG00000102468,28.6
ENSG00000107679,ENSG00000232541,1.0
ENSG00000107679,ENSG00000278195,28.0
ENSG00000107679,ENSG00000107863,36.4
ENSG00000107679,ENSG00000134996,44.7
ENSG00000107679,ENSG00000131435,30.7
ENSG00000107679,ENSG00000129292,41.5
ENSG00000107679,ENSG00000144619,32.1
ENSG00000107679,ENSG00000139132,42.5
ENSG00000107679,ENSG00000006210,42.4
ENSG00000107679,ENSG00000206052,36.6
ENSG00000107679,ENSG00000113966,41.1
ENSG00000107679,ENSG00000142675,29.4
ENSG00000107679,ENSG00000112149,35.2
ENSG00000107679,ENSG00000007944,40.3
ENSG00000107679,ENSG00000153721,40.0
ENSG00000107679,ENSG00000003393,38.3
ENSG00000107679,ENSG00000168297,38.3
ENSG00000107679,ENSG00000143013,40.7
ENSG00000107679,ENSG00000156011,30.0
ENSG00000107679,ENSG00000133612,34.6
ENSG00000107679,ENSG00000051108,70.8
ENSG00000107679,ENSG00000197885,42.1
ENSG00000107679,ENSG00000172243,29.4
ENSG00000107679,ENSG00000165973,52.1
ENSG00000107679,ENSG00000138443,45.7
ENSG00000107679,ENSG00000100241,35.5
ENSG00000107679,ENSG00000152413,33.8
ENSG00000107679,ENSG00000184792,30.0
ENSG00000107679,ENSG00000066248,32.1
ENSG00000107679,ENSG00000107186,43.9
ENSG00000107679,ENSG00000087245,30.5
ENSG00000107679,ENSG00000198853,37.4
ENSG00000107679,ENSG00000148158,51.6
ENSG00000107679,ENSG00000159261,31.9
ENSG00000107679,ENSG00000174307,32.2
ENSG00000107679,ENSG00000145819,33.2
ENSG00000107679,ENSG00000179981,41.8
ENSG00000107679,ENSG00000130147,39.3
ENSG00000107679,ENSG00000115295,35.6
ENSG00000107679,ENSG00000054690,30.6
ENSG00000107679,ENSG00000082397,48.9
ENSG00000107679,ENSG00000132359,31.8
ENSG00000107679,ENSG00000101134,31.5
ENSG00000107679,ENSG00000100744,36.1
ENSG00000107679,ENSG00000156642,60.6
ENSG00000107679,ENSG00000035720,34.2
ENSG00000127084,ENSG00000170776,10.1
ENSG00000127084,ENSG00000137502,7.4
ENSG00000127084,ENSG00000116191,6.5
ENSG00000127084,ENSG00000164741,12.1
